x,y,z
676000.0,5880000.0,2826.5
675000.0,5879000.0,2841.6000000000004
676000.0,5879000.0,2845.7
677000.0,5879000.0,2823.8
673000.0,5878000.0,2823.3999999999996
674000.0,5878000.0,2830.6
675000.0,5878000.0,2841.9
676000.0,5878000.0,2849.8
673000.0,5877000.0,2828.0
674000.0,5877000.0,2820.6
675000.0,5877000.0,2830.5
676000.0,5877000.0,2831.1000000000004
672000.0,5876000.0,2832.0
673000.0,5876000.0,2832.6
674000.0,5876000.0,2825.2999999999997
675000.0,5876000.0,2830.2999999999997
676000.0,5876000.0,2837.0
677000.0,5876000.0,2871.2
678000.0,5876000.0,2865.2999999999997
679000.0,5876000.0,2849.4
669000.0,5875000.0,2845.6
670000.0,5875000.0,2828.3999999999996
671000.0,5875000.0,2816.9
672000.0,5875000.0,2823.8999999999996
673000.0,5875000.0,2837.0
674000.0,5875000.0,2826.7000000000003
675000.0,5875000.0,2831.2
676000.0,5875000.0,2831.9
677000.0,5875000.0,2832.1
678000.0,5875000.0,2834.7000000000003
679000.0,5875000.0,2848.7
680000.0,5875000.0,2832.3
668000.0,5874000.0,2880.1
669000.0,5874000.0,2876.2
670000.0,5874000.0,2841.9
671000.0,5874000.0,2832.7999999999997
672000.0,5874000.0,2843.3999999999996
673000.0,5874000.0,2843.8
674000.0,5874000.0,2824.5
675000.0,5874000.0,2834.8
676000.0,5874000.0,2828.8
677000.0,5874000.0,2827.9
678000.0,5874000.0,2834.8
679000.0,5874000.0,2841.9
680000.0,5874000.0,2855.4
683000.0,5874000.0,2845.6
684000.0,5874000.0,2849.4
685000.0,5874000.0,2859.3
668000.0,5873000.0,2884.4
669000.0,5873000.0,2897.2000000000003
670000.0,5873000.0,2867.7
671000.0,5873000.0,2833.2999999999997
672000.0,5873000.0,2830.7
673000.0,5873000.0,2832.7999999999997
674000.0,5873000.0,2831.5
675000.0,5873000.0,2831.1000000000004
676000.0,5873000.0,2856.6000000000004
677000.0,5873000.0,2829.5
678000.0,5873000.0,2832.7999999999997
679000.0,5873000.0,2838.1
680000.0,5873000.0,2843.1
681000.0,5873000.0,2853.3999999999996
682000.0,5873000.0,2899.3
683000.0,5873000.0,2857.6
684000.0,5873000.0,2855.2
685000.0,5873000.0,2862.0
686000.0,5873000.0,2854.1000000000004
668000.0,5872000.0,2894.4
669000.0,5872000.0,2890.2
670000.0,5872000.0,2896.3999999999996
671000.0,5872000.0,2839.0
672000.0,5872000.0,2841.0
673000.0,5872000.0,2839.9
674000.0,5872000.0,2844.7000000000003
675000.0,5872000.0,2832.3
676000.0,5872000.0,2840.2999999999997
677000.0,5872000.0,2830.8999999999996
678000.0,5872000.0,2838.6000000000004
679000.0,5872000.0,2835.1
680000.0,5872000.0,2841.0
681000.0,5872000.0,2846.3
682000.0,5872000.0,2846.9
683000.0,5872000.0,2850.7999999999997
684000.0,5872000.0,2853.2
685000.0,5872000.0,2858.7
686000.0,5872000.0,2858.2999999999997
668000.0,5871000.0,2876.0
669000.0,5871000.0,2868.8
670000.0,5871000.0,2881.1000000000004
671000.0,5871000.0,2865.6
672000.0,5871000.0,2835.7
673000.0,5871000.0,2826.3999999999996
674000.0,5871000.0,2845.5
675000.0,5871000.0,2836.5
676000.0,5871000.0,2839.1000000000004
677000.0,5871000.0,2829.6
678000.0,5871000.0,2829.2000000000003
679000.0,5871000.0,2858.7
680000.0,5871000.0,2839.4
681000.0,5871000.0,2822.0
682000.0,5871000.0,2841.9
683000.0,5871000.0,2850.2999999999997
684000.0,5871000.0,2850.8999999999996
685000.0,5871000.0,2842.7
686000.0,5871000.0,2856.7000000000003
687000.0,5871000.0,2888.5
688000.0,5871000.0,2861.9
689000.0,5871000.0,2866.9
690000.0,5871000.0,2875.0
668000.0,5870000.0,2888.1
669000.0,5870000.0,2876.3
670000.0,5870000.0,2874.5
671000.0,5870000.0,2873.2
672000.0,5870000.0,2846.8
673000.0,5870000.0,2838.5
674000.0,5870000.0,2836.1000000000004
675000.0,5870000.0,2836.7000000000003
676000.0,5870000.0,2835.8999999999996
677000.0,5870000.0,2838.1
678000.0,5870000.0,2841.2
679000.0,5870000.0,2838.0
680000.0,5870000.0,2835.7999999999997
681000.0,5870000.0,2843.2
682000.0,5870000.0,2842.5
683000.0,5870000.0,2848.0
684000.0,5870000.0,2849.9
685000.0,5870000.0,2848.2999999999997
686000.0,5870000.0,2852.5
687000.0,5870000.0,2857.0
688000.0,5870000.0,2864.1000000000004
689000.0,5870000.0,2864.9
690000.0,5870000.0,2864.3
691000.0,5870000.0,2880.7
669000.0,5869000.0,2890.2999999999997
670000.0,5869000.0,2886.7000000000003
671000.0,5869000.0,2885.1
672000.0,5869000.0,2868.2999999999997
673000.0,5869000.0,2845.1
674000.0,5869000.0,2843.1
675000.0,5869000.0,2836.2
676000.0,5869000.0,2838.8999999999996
677000.0,5869000.0,2846.9
678000.0,5869000.0,2832.1
679000.0,5869000.0,2838.8999999999996
680000.0,5869000.0,2840.7
681000.0,5869000.0,2839.3
682000.0,5869000.0,2846.3
683000.0,5869000.0,2826.6000000000004
684000.0,5869000.0,2843.5
685000.0,5869000.0,2850.5
686000.0,5869000.0,2850.2999999999997
687000.0,5869000.0,2865.2999999999997
688000.0,5869000.0,2866.7000000000003
689000.0,5869000.0,2880.1
690000.0,5869000.0,2886.8
666000.0,5868000.0,2894.4
667000.0,5868000.0,2884.6
668000.0,5868000.0,2892.7999999999997
669000.0,5868000.0,2916.6000000000004
670000.0,5868000.0,2867.4
671000.0,5868000.0,2861.1000000000004
672000.0,5868000.0,2863.3999999999996
673000.0,5868000.0,2852.7
674000.0,5868000.0,2870.0
675000.0,5868000.0,2853.8999999999996
676000.0,5868000.0,2843.2999999999997
677000.0,5868000.0,2850.0
678000.0,5868000.0,2838.2999999999997
679000.0,5868000.0,2844.2000000000003
680000.0,5868000.0,2842.3
681000.0,5868000.0,2846.5
682000.0,5868000.0,2847.3
683000.0,5868000.0,2851.6000000000004
684000.0,5868000.0,2850.7
685000.0,5868000.0,2849.1000000000004
686000.0,5868000.0,2854.7000000000003
687000.0,5868000.0,2855.7
688000.0,5868000.0,2863.2
689000.0,5868000.0,2867.6
665000.0,5867000.0,2880.2
666000.0,5867000.0,2887.7
667000.0,5867000.0,2886.0
668000.0,5867000.0,2891.5
669000.0,5867000.0,2892.7999999999997
670000.0,5867000.0,2897.4
671000.0,5867000.0,2894.7000000000003
672000.0,5867000.0,2866.0
673000.0,5867000.0,2866.8
674000.0,5867000.0,2863.1
675000.0,5867000.0,2852.7999999999997
676000.0,5867000.0,2848.2
677000.0,5867000.0,2854.5
678000.0,5867000.0,2839.0
679000.0,5867000.0,2858.2999999999997
680000.0,5867000.0,2856.5
681000.0,5867000.0,2854.3
682000.0,5867000.0,2845.5
683000.0,5867000.0,2852.3
684000.0,5867000.0,2839.0
685000.0,5867000.0,2820.2
686000.0,5867000.0,2856.2
687000.0,5867000.0,2857.6
688000.0,5867000.0,2859.6
689000.0,5867000.0,2877.2000000000003
664000.0,5866000.0,2901.7000000000003
665000.0,5866000.0,2889.0
666000.0,5866000.0,2884.8
667000.0,5866000.0,2887.1
668000.0,5866000.0,2901.0
669000.0,5866000.0,2901.6000000000004
670000.0,5866000.0,2892.9
671000.0,5866000.0,2915.8999999999996
672000.0,5866000.0,2877.4
673000.0,5866000.0,2870.7999999999997
674000.0,5866000.0,2870.6
675000.0,5866000.0,2871.6000000000004
676000.0,5866000.0,2879.1000000000004
677000.0,5866000.0,2846.8
678000.0,5866000.0,2854.8
679000.0,5866000.0,2850.5
680000.0,5866000.0,2859.9
681000.0,5866000.0,2850.8999999999996
682000.0,5866000.0,2853.1
683000.0,5866000.0,2857.2000000000003
684000.0,5866000.0,2853.2999999999997
685000.0,5866000.0,2843.1
686000.0,5866000.0,2849.8
687000.0,5866000.0,2852.4
688000.0,5866000.0,2859.2000000000003
689000.0,5866000.0,2872.1
690000.0,5866000.0,2880.2999999999997
692000.0,5866000.0,2868.5
693000.0,5866000.0,2869.8
663000.0,5865000.0,2860.0
664000.0,5865000.0,2863.6000000000004
665000.0,5865000.0,2879.4
666000.0,5865000.0,2902.0
667000.0,5865000.0,2902.7999999999997
668000.0,5865000.0,2915.7999999999997
669000.0,5865000.0,2912.7999999999997
670000.0,5865000.0,2932.3
671000.0,5865000.0,2950.2
672000.0,5865000.0,2920.8999999999996
673000.0,5865000.0,2876.3999999999996
674000.0,5865000.0,2894.8
675000.0,5865000.0,2869.4
676000.0,5865000.0,2863.0
677000.0,5865000.0,2856.7000000000003
678000.0,5865000.0,2843.8999999999996
679000.0,5865000.0,2858.5
680000.0,5865000.0,2859.8
681000.0,5865000.0,2853.2
682000.0,5865000.0,2852.5
683000.0,5865000.0,2856.3
684000.0,5865000.0,2861.7000000000003
685000.0,5865000.0,2866.6000000000004
686000.0,5865000.0,2846.2
687000.0,5865000.0,2858.7
688000.0,5865000.0,2859.8
689000.0,5865000.0,2867.7
690000.0,5865000.0,2877.5
691000.0,5865000.0,2868.7
692000.0,5865000.0,2917.3
693000.0,5865000.0,2879.0
694000.0,5865000.0,2872.4
635000.0,5864000.0,2851.3999999999996
636000.0,5864000.0,2843.7
637000.0,5864000.0,2831.5
638000.0,5864000.0,2830.7
639000.0,5864000.0,2820.1
640000.0,5864000.0,2819.4
661000.0,5864000.0,2849.9
662000.0,5864000.0,2852.0
663000.0,5864000.0,2854.1000000000004
664000.0,5864000.0,2859.5
665000.0,5864000.0,2875.4
666000.0,5864000.0,2890.7999999999997
667000.0,5864000.0,2883.0
668000.0,5864000.0,2924.8
669000.0,5864000.0,2947.6
670000.0,5864000.0,2892.5
671000.0,5864000.0,2923.8
672000.0,5864000.0,2920.7999999999997
673000.0,5864000.0,2877.7999999999997
674000.0,5864000.0,2875.7
675000.0,5864000.0,2875.7
676000.0,5864000.0,2865.2999999999997
677000.0,5864000.0,2861.0
678000.0,5864000.0,2861.8
679000.0,5864000.0,2862.4
680000.0,5864000.0,2868.8999999999996
681000.0,5864000.0,2860.8999999999996
682000.0,5864000.0,2868.6000000000004
683000.0,5864000.0,2862.0
684000.0,5864000.0,2869.4
685000.0,5864000.0,2863.2999999999997
686000.0,5864000.0,2856.6000000000004
687000.0,5864000.0,2854.1000000000004
688000.0,5864000.0,2858.2
689000.0,5864000.0,2870.0
690000.0,5864000.0,2873.3999999999996
691000.0,5864000.0,2877.6
692000.0,5864000.0,2871.9
693000.0,5864000.0,2879.1000000000004
694000.0,5864000.0,2885.7
695000.0,5864000.0,2882.0
696000.0,5864000.0,2879.0
697000.0,5864000.0,2889.0
698000.0,5864000.0,2879.2000000000003
703000.0,5864000.0,2897.2000000000003
704000.0,5864000.0,2890.8999999999996
705000.0,5864000.0,2887.4
706000.0,5864000.0,3120.6
707000.0,5864000.0,3105.5
710000.0,5864000.0,3110.9000000000005
634000.0,5863000.0,2878.2999999999997
635000.0,5863000.0,2853.7
636000.0,5863000.0,2853.2999999999997
637000.0,5863000.0,2851.3999999999996
638000.0,5863000.0,2847.6
639000.0,5863000.0,2825.2999999999997
640000.0,5863000.0,2825.2
641000.0,5863000.0,2824.2000000000003
644000.0,5863000.0,2817.1
645000.0,5863000.0,2824.4
646000.0,5863000.0,2826.3999999999996
647000.0,5863000.0,2836.0
648000.0,5863000.0,2827.1
649000.0,5863000.0,2821.9
659000.0,5863000.0,2833.8
660000.0,5863000.0,2845.4
661000.0,5863000.0,2851.9
662000.0,5863000.0,2888.8999999999996
663000.0,5863000.0,2897.4
664000.0,5863000.0,2884.1000000000004
665000.0,5863000.0,2912.9
666000.0,5863000.0,2883.0
667000.0,5863000.0,2883.0
668000.0,5863000.0,2883.0
669000.0,5863000.0,2923.7
670000.0,5863000.0,2911.5
671000.0,5863000.0,2933.2999999999997
672000.0,5863000.0,2970.7999999999997
673000.0,5863000.0,2974.4
674000.0,5863000.0,2905.2999999999997
675000.0,5863000.0,2883.5
676000.0,5863000.0,2884.6
677000.0,5863000.0,2882.7
678000.0,5863000.0,2892.3
679000.0,5863000.0,2876.8
680000.0,5863000.0,2905.8999999999996
