x,y,z
578000.0,5601000.0,9446.8
579000.0,5601000.0,8438.2
578000.0,5600000.0,10178.5
579000.0,5600000.0,9658.2
580000.0,5600000.0,8543.9
582000.0,5600000.0,8322.8
584000.0,5600000.0,7157.7
585000.0,5600000.0,7284.6
577000.0,5599000.0,8715.2
578000.0,5599000.0,8479.0
579000.0,5599000.0,8370.4
580000.0,5599000.0,7547.4
581000.0,5599000.0,7232.6
582000.0,5599000.0,8356.2
583000.0,5599000.0,7485.0
584000.0,5599000.0,7636.900000000001
585000.0,5599000.0,6800.599999999999
586000.0,5599000.0,7516.5
667000.0,5599000.0,9119.9
668000.0,5599000.0,8561.1
577000.0,5598000.0,9693.0
578000.0,5598000.0,8593.4
579000.0,5598000.0,7587.5
580000.0,5598000.0,7243.9
581000.0,5598000.0,6811.1
582000.0,5598000.0,7217.1
583000.0,5598000.0,7617.5
584000.0,5598000.0,7219.9
585000.0,5598000.0,6750.599999999999
586000.0,5598000.0,7407.0
587000.0,5598000.0,7127.3
666000.0,5598000.0,9535.5
667000.0,5598000.0,8634.3
668000.0,5598000.0,7040.2
669000.0,5598000.0,8414.3
670000.0,5598000.0,7073.199999999999
671000.0,5598000.0,8589.8
672000.0,5598000.0,8211.5
575000.0,5597000.0,10196.4
576000.0,5597000.0,10494.099999999999
577000.0,5597000.0,10108.099999999999
578000.0,5597000.0,9416.0
579000.0,5597000.0,7731.5
580000.0,5597000.0,7271.700000000001
581000.0,5597000.0,7054.400000000001
582000.0,5597000.0,6536.900000000001
583000.0,5597000.0,7394.1
584000.0,5597000.0,7333.0
585000.0,5597000.0,6466.6
586000.0,5597000.0,7054.9
665000.0,5597000.0,8972.3
666000.0,5597000.0,9326.0
667000.0,5597000.0,9263.4
668000.0,5597000.0,7263.199999999999
669000.0,5597000.0,8505.800000000001
670000.0,5597000.0,7041.700000000001
671000.0,5597000.0,8141.2
672000.0,5597000.0,8189.2
673000.0,5597000.0,8030.599999999999
574000.0,5596000.0,10600.2
575000.0,5596000.0,10550.7
576000.0,5596000.0,10397.2
577000.0,5596000.0,10255.4
578000.0,5596000.0,9244.1
579000.0,5596000.0,8285.2
580000.0,5596000.0,7407.7
581000.0,5596000.0,6956.0
582000.0,5596000.0,6578.299999999999
583000.0,5596000.0,6623.6
584000.0,5596000.0,7756.2
585000.0,5596000.0,6971.800000000001
586000.0,5596000.0,6397.5
587000.0,5596000.0,6467.3
588000.0,5596000.0,6923.4
589000.0,5596000.0,6373.8
665000.0,5596000.0,8158.5
666000.0,5596000.0,7670.699999999999
667000.0,5596000.0,7104.700000000001
668000.0,5596000.0,8055.700000000001
669000.0,5596000.0,7209.300000000001
670000.0,5596000.0,8719.0
671000.0,5596000.0,8931.4
574000.0,5595000.0,10905.0
575000.0,5595000.0,10666.7
576000.0,5595000.0,10499.9
577000.0,5595000.0,9700.800000000001
578000.0,5595000.0,8925.2
579000.0,5595000.0,8235.800000000001
580000.0,5595000.0,7099.5
581000.0,5595000.0,6629.0
582000.0,5595000.0,6387.4
583000.0,5595000.0,6213.5
584000.0,5595000.0,6820.5
585000.0,5595000.0,7731.1
586000.0,5595000.0,7021.800000000001
587000.0,5595000.0,6305.1
588000.0,5595000.0,5951.900000000001
589000.0,5595000.0,7263.099999999999
590000.0,5595000.0,7395.1
591000.0,5595000.0,7095.4
662000.0,5595000.0,9892.8
664000.0,5595000.0,9188.5
665000.0,5595000.0,8935.4
666000.0,5595000.0,7627.799999999999
667000.0,5595000.0,8780.3
668000.0,5595000.0,8329.9
669000.0,5595000.0,7269.9
670000.0,5595000.0,7444.8
671000.0,5595000.0,7860.1
574000.0,5594000.0,11435.0
575000.0,5594000.0,11280.5
576000.0,5594000.0,10474.3
577000.0,5594000.0,9453.7
578000.0,5594000.0,8935.1
579000.0,5594000.0,7930.4
580000.0,5594000.0,7183.8
581000.0,5594000.0,6796.6
582000.0,5594000.0,6886.1
583000.0,5594000.0,6096.5
584000.0,5594000.0,6443.199999999999
585000.0,5594000.0,7268.0
586000.0,5594000.0,6933.0
587000.0,5594000.0,7195.699999999999
588000.0,5594000.0,6155.599999999999
589000.0,5594000.0,6988.5
590000.0,5594000.0,6747.4
591000.0,5594000.0,6846.0
592000.0,5594000.0,6871.900000000001
593000.0,5594000.0,6906.5
594000.0,5594000.0,6787.799999999999
660000.0,5594000.0,9242.1
661000.0,5594000.0,9967.0
662000.0,5594000.0,9566.0
663000.0,5594000.0,10028.9
664000.0,5594000.0,9584.199999999999
665000.0,5594000.0,8802.0
666000.0,5594000.0,8751.2
667000.0,5594000.0,8850.3
668000.0,5594000.0,8591.6
669000.0,5594000.0,9066.8
670000.0,5594000.0,8032.9
671000.0,5594000.0,8876.0
574000.0,5593000.0,11214.2
575000.0,5593000.0,10805.1
576000.0,5593000.0,10468.600000000002
577000.0,5593000.0,9894.3
578000.0,5593000.0,9297.4
579000.0,5593000.0,8730.800000000001
580000.0,5593000.0,7190.1
581000.0,5593000.0,6737.4
582000.0,5593000.0,6405.2
583000.0,5593000.0,6164.6
584000.0,5593000.0,6126.800000000001
585000.0,5593000.0,6851.4
586000.0,5593000.0,7574.5
587000.0,5593000.0,7170.799999999999
588000.0,5593000.0,6372.7
589000.0,5593000.0,5769.0
590000.0,5593000.0,6461.800000000001
591000.0,5593000.0,7696.900000000001
592000.0,5593000.0,7256.5
593000.0,5593000.0,6846.0
594000.0,5593000.0,7502.5
